daily_date,total_sales,customer_id
2022-10-29,17600,C00014491
2022-10-02,31900,C00004439
2022-09-15,20800,C00012576
2022-12-25,70400,C00004108
2022-10-16,21000,C00017991
2022-12-21,17600,C00008770
2022-12-07,4300,C00005969
2022-09-28,18100,C00018882
2022-10-22,18000,C00001461
2022-11-06,18100,C00018604
2022-07-16,41200,C00011135
2022-11-12,15600,C00015076
2022-11-19,16800,C00011725
2022-08-07,20800,C00016086
2022-09-11,42300,C00002286
2022-08-14,31000,C00018631
2022-11-12,9800,C00015054
2022-11-22,7600,C00000935
2022-10-09,19400,C00004852
2022-12-06,17600,C00012131
2022-11-14,7600,C00007481
2022-09-11,31000,C00018260
2022-09-17,14300,C00004474
2022-10-09,14300,C00016538
2022-11-13,18900,C00000644
2022-12-08,18400,C00017868
2022-11-18,18900,C00001889
2022-10-22,93000,C00001267
2022-09-18,31900,C00010591
2022-12-19,31000,C00004699
2022-06-28,22100,C00007097
2022-10-12,18900,C00013216
2022-10-29,15100,C00015298
2022-12-27,10000,C00002695
2022-12-16,28200,C00006601
2022-11-05,30800,C00003889
2022-10-09,8900,C00005315
2022-12-16,22100,C00006151
2022-07-02,18900,C00000277
2022-11-26,20000,C00005342
2022-11-13,22100,C00010326
2022-07-18,70400,C00009895
2022-10-21,7600,C00000059
2022-10-21,35200,C00016782
2022-12-10,8300,C00004688
2022-10-21,16800,C00016837
2022-08-20,18900,C00010590
2022-09-12,7600,C00004007
2022-06-19,16500,C00016466
2022-09-04,35200,C00016367
2022-12-25,18400,C00007896
2022-11-04,15900,C00006591
2022-10-05,18100,C00014683
2022-11-12,6800,C00007341
2022-09-25,12400,C00018297
2022-12-15,14300,C00003395
2022-09-17,22100,C00008873
2022-10-08,22100,C00018790
2022-09-11,9800,C00005980
2022-11-13,14500,C00016224
2022-06-12,8700,C00017571
2022-12-18,4300,C00006679
2022-10-15,56200,C00018445
2022-11-24,40000,C00010018
2022-10-29,980,C00013108
2022-09-24,43500,C00002976
2022-10-11,7600,C00013946
2022-11-02,17600,C00015613
2022-09-18,31000,C00010974
2022-09-20,4300,C00003355
2022-09-17,17600,C00018588
2022-10-08,19800,C00017129
2022-07-09,31000,C00015401
2022-09-22,38900,C00015398
2022-11-10,19800,C00005631
2022-12-30,41200,C00005890
2022-12-17,63000,C00011454
2022-10-16,14100,C00001453
2022-09-13,19800,C00016143
2022-10-06,21000,C00002843
2022-08-14,12400,C00013401
2022-10-23,16800,C00018838
2022-08-09,20800,C00010934
2022-11-27,18900,C00006301
2022-06-12,18900,C00017488
2022-06-05,19800,C00018215
2022-07-18,18400,C00005843
2022-11-22,980,C00012636
2022-12-27,8800,C00009975
2022-06-25,20000,C00004892
2022-12-17,14100,C00010938
2022-12-31,8900,C00013473
2022-11-08,980,C00007687
2022-12-16,18000,C00004264
2022-10-23,1200,C00008509
2022-05-14,16800,C00010517
2022-09-06,16800,C00017459
2022-08-22,14300,C00002717
2022-11-12,21000,C00011659
2022-08-27,22100,C00018939
2022-10-23,15100,C00015181
2022-09-02,17600,C00013598
2022-08-10,16800,C00014956
2022-09-04,8700,C00002131
2022-12-18,17000,C00012110
2022-12-04,1200,C00000923
2022-12-24,4300,C00017018
2022-12-26,10200,C00014489
2022-10-08,22100,C00013932
2022-12-13,35200,C00012576
2022-10-01,17600,C00015805
2022-11-05,7600,C00009653
2022-12-28,41200,C00004323
2022-11-12,16000,C00009452
2022-12-25,31000,C00014104
2022-11-27,16800,C00008013
2022-09-26,62400,C00014721
2022-09-17,31000,C00014977
2022-11-13,31900,C00002241
2022-12-09,16800,C00015938
2022-06-05,17000,C00005027
2022-12-04,14100,C00016803
2022-06-05,15100,C00005422
2022-11-22,62400,C00001262
2022-05-18,7900,C00009562
2022-12-17,39600,C00011715
2022-12-10,31000,C00001763
2022-07-10,31900,C00011203
2022-09-04,7600,C00014876
2022-12-31,2400,C00014612
2022-08-20,31000,C00004011
2022-08-03,38900,C00004106
2022-11-29,1200,C00003594
2022-09-18,15900,C00004799
2022-12-31,31000,C00017564
2022-09-02,6800,C00005006
2022-10-29,31900,C00006890
2022-10-23,5280,C00016088
2022-10-11,2280,C00011845
2022-12-10,17600,C00014196
2022-12-31,10200,C00000274
2022-10-24,20000,C00001804
2022-10-09,8300,C00014000
2022-11-20,7600,C00011894
2022-06-06,8800,C00011632
2022-12-21,4800,C00016928
2022-12-06,17600,C00007060
2022-06-05,7900,C00011010
2022-10-08,14300,C00000096
2022-09-18,1200,C00009601
2022-09-24,18000,C00016133
2022-11-13,70400,C00011604
2022-11-06,31900,C00007699
2022-12-15,16800,C00009696
2022-11-19,14500,C00004380
2022-07-07,2180,C00018785
2022-09-16,18900,C00018350
2022-09-18,15900,C00015568
2022-09-01,1200,C00002995
2022-10-29,16500,C00016084
2022-10-09,20800,C00008229
2022-10-18,14100,C00009134
2022-11-17,2180,C00009110
2022-09-17,21000,C00015613
2022-09-18,19400,C00015897
2022-11-18,14100,C00017670
2022-11-20,20000,C00003176
2022-10-03,1200,C00011944
2022-10-31,14500,C00009230
2022-10-08,35200,C00008100
2022-11-25,18100,C00012313
2022-12-24,18900,C00012192
2022-10-16,20800,C00014545
2022-10-24,14300,C00001684
2022-10-01,26700,C00015940
2022-11-13,19800,C00010406
2022-09-11,980,C00011845
2022-12-18,14300,C00009577
2022-11-26,18400,C00015157
2022-09-04,14300,C00008391
2022-11-23,12900,C00007369
2022-05-29,22100,C00002615
2022-08-30,8700,C00000499
2022-05-01,11000,C00010415
2022-08-07,42000,C00011959
2022-11-12,6800,C00002241
2022-10-20,31000,C00012496
2022-10-08,4800,C00009888
2022-07-30,2280,C00014738
2022-09-08,22100,C00007663
2022-06-05,17600,C00002012
2022-09-22,41200,C00007688
2022-11-08,21000,C00007165
2022-09-18,15900,C00010375
2022-11-12,31900,C00011637
2022-10-01,7800,C00014541
2022-07-02,31000,C00003122
2022-10-30,38900,C00004913
2022-09-27,16800,C00005879
2022-12-28,41200,C00016344
2022-12-22,20000,C00013434
2022-12-24,18000,C00017601
2022-07-30,39600,C00007120
2022-10-10,14100,C00013767
2022-11-22,4300,C00007242
2022-12-25,2180,C00014819
2022-10-03,16800,C00004803
2022-10-29,71700,C00013216
2022-09-04,21000,C00015900
2022-12-26,16800,C00015388
2022-09-17,21000,C00004066
2022-06-04,7800,C00017850
2022-05-04,31900,C00002067
2022-12-03,14100,C00006716
2022-12-13,39600,C00004283
2022-12-31,18400,C00002032
2022-06-11,7600,C00017000
2022-11-13,7600,C00005416
2022-12-18,31000,C00008512
2022-10-08,31000,C00016861
2022-11-18,18100,C00003616
2022-09-03,5280,C00001313
2022-06-05,14300,C00017565
2022-06-19,16800,C00003568
2022-06-18,7600,C00004879
2022-10-22,5280,C00017474
2022-10-20,35200,C00001605
2022-07-31,18400,C00012945
2022-12-17,14500,C00011132
2022-11-19,20800,C00007335
2022-12-05,980,C00014279
2022-10-02,14500,C00004007
2022-06-05,18000,C00018848
2022-07-02,19400,C00011411
2022-11-20,24800,C00001254
2022-07-31,18900,C00010436
2022-12-11,7800,C00006288
2022-10-08,16800,C00003262
2022-08-28,16800,C00000619
2022-11-05,14300,C00015276
2022-11-01,5280,C00016312
2022-12-21,31000,C00007996
2022-07-30,31900,C00012696
2022-12-23,31000,C00016335
2022-09-04,19400,C00008610
2022-07-09,31900,C00016913
2022-09-17,39600,C00005615
2022-09-25,7600,C00004699
2022-05-28,7600,C00010403
2022-10-16,17000,C00011495
2022-11-19,38000,C00008831
2022-06-11,14100,C00017201
2022-12-31,16800,C00007059
2022-11-26,47200,C00013078
2022-09-08,19800,C00011742
2022-10-02,7800,C00010044
2022-12-20,14100,C00003679
2022-06-05,12400,C00009150
2022-10-23,19400,C00005962
2022-08-05,9800,C00009419
2022-11-12,980,C00016774
2022-07-31,19800,C00006575
2022-12-26,7600,C00017007
2022-11-25,37800,C00012540
2022-09-22,14500,C00018514
2022-12-04,19800,C00017391
2022-12-15,18400,C00009384
2022-06-02,15900,C00017524
2022-12-12,18900,C00007329
2022-11-26,19400,C00003227
2022-12-03,35200,C00017164
2022-09-20,17600,C00000393
2022-11-19,18900,C00015813
2022-08-21,35200,C00010208
2022-12-24,20800,C00016914
2022-12-11,980,C00008330
2022-10-09,20800,C00004841
2022-12-03,4300,C00013936
2022-05-23,16500,C00001859
2022-11-01,18900,C00005260
2022-09-18,31900,C00014828
2022-11-19,16800,C00018454
2022-12-07,6800,C00010208
2022-12-04,18900,C00006861
2022-09-08,14300,C00001254
2022-10-24,16800,C00014683
2022-10-15,7600,C00014326
2022-10-01,7600,C00010188
2022-12-10,4800,C00008171
2022-11-27,20800,C00003093
2022-07-05,18100,C00014204
2022-09-01,17600,C00016691
2022-11-16,17000,C00004629
2022-12-22,16500,C00012156
2022-12-04,12900,C00006030
2022-05-03,5890,C00004087
2022-11-10,18900,C00004428
2022-06-04,35200,C00009678
2022-06-02,14500,C00008749
2022-06-24,3600,C00013162
2022-10-06,14300,C00011905
2022-08-07,18900,C00016178
2022-10-16,41200,C00003829
2022-10-22,7600,C00017039
2022-05-22,18900,C00000218
2022-09-24,18900,C00002379
2022-06-19,9800,C00001784
2022-12-17,9800,C00011711
2022-11-11,35200,C00017629
2022-10-28,14300,C00004704
2022-12-08,2180,C00004301
2022-11-12,10200,C00002012
2022-09-10,18900,C00000914
2022-10-01,22100,C00009154
2022-10-07,41200,C00014893
2022-11-16,5280,C00012431
2022-10-15,18900,C00009683
2022-08-07,980,C00010232
2022-05-01,14100,C00013781
2022-09-10,18900,C00005569
2022-09-17,31900,C00005197
2022-11-13,19400,C00001548
2022-11-19,21000,C00006575
2022-12-12,5280,C00003482
2022-10-04,39600,C00017204
2022-12-24,18900,C00007630
2022-10-16,31900,C00002899
2022-12-11,46480,C00004647
2022-12-18,22100,C00014629
2022-12-03,20000,C00012366
2022-11-19,19800,C00001357
2022-10-23,2280,C00002085
2022-12-25,17600,C00007401
2022-11-27,5280,C00006879
2022-07-29,16800,C00018265
2022-09-04,17600,C00003942
2022-11-05,19400,C00018035
2022-09-03,8700,C00001282
2022-10-13,17600,C00002298
2022-07-30,16000,C00018588
2022-12-17,980,C00014833
2022-10-16,22000,C00003227
2022-11-01,31900,C00016483
2022-09-23,21000,C00010712
2022-10-24,14100,C00010947
2022-11-05,18900,C00010202
2022-10-31,15900,C00015622
2022-10-16,34100,C00014462
2022-09-11,19400,C00014499
2022-12-20,14300,C00002240
2022-12-01,16500,C00005023
2022-09-07,12300,C00004607
2022-12-07,32000,C00016530
2022-10-22,19800,C00002964
2022-12-31,19800,C00014693
2022-07-16,18900,C00018024
2022-08-20,7800,C00017273
2022-11-16,7600,C00010640
2022-08-07,35200,C00012373
2022-11-12,18900,C00003725
2022-11-22,21000,C00016441
2022-10-15,15100,C00018809
2022-11-26,18900,C00008919
2022-11-20,18000,C00016490
2022-07-16,39600,C00004578
2022-11-19,20800,C00012755
2022-12-11,15600,C00013370
2022-09-01,16800,C00012346
2022-10-22,980,C00017918
2022-09-10,35200,C00004174
2022-12-29,9800,C00002991
2022-11-21,21000,C00016855
2022-10-29,14100,C00000119
2022-12-20,16500,C00012225
2022-10-29,20000,C00000154
2022-12-18,41200,C00005422
2022-12-17,4800,C00016364
2022-11-21,1200,C00011420
2022-07-03,14100,C00015159
2022-12-30,8900,C00006980
2022-11-22,1200,C00018226
2022-12-17,2180,C00015645
2022-05-20,21000,C00018292
2022-11-14,63800,C00014642
2022-06-26,18100,C00006195
2022-12-08,12900,C00013014
2022-08-21,17600,C00000550
2022-10-16,31000,C00011994
2022-07-24,30800,C00009854
2022-10-29,1200,C00005055
2022-11-13,12900,C00002964
2022-09-30,36000,C00002390
2022-08-20,31900,C00004855
2022-08-01,18900,C00001532
2022-11-27,41200,C00017549
2022-11-10,35200,C00017964
2022-07-14,20000,C00014023
2022-11-19,16800,C00010986
2022-12-17,7600,C00013767
2022-09-03,31900,C00003639
2022-10-22,4800,C00008158
2022-06-01,7600,C00009591
2022-07-17,4800,C00018648
2022-05-06,38900,C00012040
2022-12-22,12900,C00013502
2022-09-04,17000,C00011687
2022-11-20,19400,C00011426
2022-12-12,980,C00005087
2022-11-13,41200,C00013663
2022-11-12,16800,C00010589
2022-06-17,6800,C00008383
2022-12-12,14300,C00007921
2022-10-15,38900,C00014982
2022-11-19,31000,C00010425
2022-12-31,14300,C00018632
2022-12-18,2180,C00010901
2022-12-25,21900,C00008970
2022-06-23,7600,C00015177
2022-12-25,18100,C00007175
2022-11-18,12400,C00017561
2022-09-09,7800,C00018188
2022-08-15,22100,C00002786
2022-12-25,22100,C00000935
2022-06-26,16800,C00017186
2022-08-07,30800,C00017755
2022-10-23,41200,C00004313
2022-10-18,2180,C00003857
2022-12-24,31900,C00004266
2022-11-29,12900,C00010289
2022-12-03,14300,C00009653
2022-11-14,6800,C00008451
2022-12-18,5890,C00006406
2022-10-16,14500,C00013007
2022-05-20,9800,C00016506
2022-12-17,8800,C00009623
2022-06-18,18900,C00003032
2022-07-03,14100,C00014599
2022-09-24,7600,C00003183
2022-05-04,4300,C00001624
2022-05-24,22100,C00007693
2022-06-11,20000,C00004639
2022-11-20,8800,C00004815
2022-10-16,5890,C00010082
2022-10-22,20800,C00012745
2022-12-24,1200,C00012983
2022-12-31,22100,C00011279
2022-11-17,21000,C00014913
2022-09-18,16800,C00010425
2022-12-17,7800,C00000173
2022-09-17,12900,C00013990
2022-09-11,8300,C00015736
2022-10-26,31900,C00007409
2022-09-24,15900,C00016532
2022-11-13,61200,C00003785
2022-10-08,21000,C00011917
2022-09-04,2280,C00013628
2022-08-13,19800,C00015510
2022-11-05,14300,C00009804
2022-12-28,18900,C00004112
2022-07-30,7600,C00017400
2022-10-08,18900,C00008896
2022-11-05,21000,C00000138
2022-05-01,9800,C00015573
2022-06-19,11000,C00001690
2022-06-14,19800,C00017012
2022-12-04,4300,C00017819
2022-10-29,35200,C00013125
2022-10-08,8900,C00017232
2022-12-13,36800,C00007554
2022-05-28,9800,C00008605
2022-11-13,18900,C00017558
2022-12-25,18900,C00018486
2022-11-22,9800,C00015911
2022-09-03,31000,C00007126
2022-07-30,18400,C00001589
2022-08-28,14100,C00013007
2022-09-24,19400,C00010944
2022-07-13,16800,C00010208
2022-12-21,5890,C00013608
2022-06-19,15900,C00011180
2022-12-24,17600,C00007502
2022-11-06,8900,C00000661
2022-09-18,63000,C00016368
2022-12-24,2180,C00016470
2022-12-10,17600,C00001433
2022-09-15,19800,C00010793
2022-12-18,14300,C00004171
2022-09-27,18400,C00011110
2022-05-29,12900,C00018010
2022-10-18,16800,C00011207
2022-12-30,17600,C00004364
2022-07-15,19800,C00018624
2022-05-08,12900,C00002677
2022-06-21,14100,C00006038
2022-12-02,16800,C00005629
2022-09-17,4800,C00017301
2022-10-20,9800,C00003524
2022-12-03,17600,C00008735
2022-05-22,16800,C00004030
2022-11-12,19800,C00003446
2022-12-06,7800,C00003446
2022-10-10,18900,C00007098
2022-09-24,14300,C00008505
2022-09-10,10200,C00016773
2022-12-21,18000,C00011309
2022-12-29,35200,C00006737
2022-09-03,17600,C00013748
2022-10-07,18900,C00005134
2022-11-19,18100,C00010016
2022-10-29,15200,C00004365
2022-09-12,31000,C00013513
2022-12-20,7600,C00009849
2022-10-01,31000,C00003585
2022-11-25,19800,C00007347
2022-11-28,17600,C00003993
2022-08-06,21000,C00013423
2022-10-29,24600,C00012175
2022-11-11,35200,C00000405
2022-11-19,36400,C00005693
2022-12-29,14300,C00001975
2022-07-16,38900,C00013557
2022-10-17,21000,C00011784
2022-07-24,21000,C00013588
2022-06-02,20000,C00015437
2022-10-30,19800,C00003156
2022-12-03,30100,C00013740
2022-06-25,37800,C00015187
2022-10-29,19400,C00011734
2022-12-29,7800,C00008253
2022-09-16,17000,C00007721
2022-11-20,35200,C00018721
2022-05-12,18900,C00003282
2022-10-02,31000,C00013974
2022-05-24,17000,C00007905
2022-10-09,8800,C00003002
2022-06-15,2180,C00017952
2022-11-06,19800,C00004927
2022-12-20,4800,C00014369
2022-12-12,21000,C00017144
2022-06-03,5890,C00006967
2022-10-15,31900,C00015828
2022-12-08,18100,C00008738
2022-11-10,7600,C00017545
2022-09-18,15100,C00018608
2022-12-05,7600,C00016633
2022-06-19,35200,C00003235
2022-09-08,9800,C00011865
2022-12-01,12400,C00011765
2022-07-20,19800,C00000840
2022-12-17,35200,C00002055
2022-06-25,35200,C00004052
2022-08-22,4300,C00017929
2022-10-08,9800,C00000929
2022-10-09,14100,C00003365
2022-09-24,15900,C00003344
2022-08-14,18900,C00012985
2022-06-03,33600,C00009129
2022-10-01,41200,C00003002
2022-10-09,7800,C00003947
2022-11-24,17000,C00007578
2022-06-19,5890,C00004415
2022-05-29,19400,C00015509
2022-12-10,4300,C00004685
2022-09-24,30800,C00012778
2022-06-04,31900,C00015866
2022-11-26,5280,C00005715
2022-08-13,4800,C00008104
2022-07-02,19800,C00001315
2022-12-11,4300,C00009892
2022-12-04,7600,C00005010
2022-10-17,41200,C00009244
2022-11-19,9600,C00018092
2022-08-28,21000,C00013120
2022-12-10,16500,C00011760
2022-12-10,31900,C00005104
2022-11-20,9800,C00009867
2022-12-09,63800,C00017210
2022-12-22,7600,C00012524
2022-12-16,10200,C00012570
2022-12-29,12300,C00005205
2022-12-30,9800,C00007583
2022-09-03,21000,C00005864
2022-09-08,14300,C00014059
2022-11-06,7600,C00003824
2022-11-21,7600,C00008224
2022-11-24,14100,C00005087
2022-07-02,16800,C00017459
2022-12-22,21000,C00017587
2022-11-05,16800,C00001598
2022-05-19,8700,C00010939
2022-12-07,39600,C00012251
2022-10-11,7600,C00007154
2022-10-01,4300,C00002302
2022-12-05,20800,C00013451
2022-12-04,17600,C00012251
2022-12-17,18100,C00011441
2022-12-05,14300,C00005536
2022-12-04,17600,C00008275
2022-11-30,35200,C00006214
2022-11-12,10200,C00007167
2022-12-25,14100,C00012191
2022-06-15,41200,C00003537
2022-10-30,18900,C00007990
2022-11-26,19800,C00016644
2022-12-25,4800,C00010451
2022-12-04,20000,C00011019
2022-10-07,16800,C00003639
2022-10-08,18900,C00012995
2022-07-07,31900,C00001730
2022-12-10,41200,C00016969
2022-12-05,7600,C00001478
2022-09-18,18900,C00008619
2022-09-18,7600,C00000996
2022-06-25,19800,C00006284
2022-05-16,16800,C00009553
2022-11-04,35200,C00006204
2022-10-15,17600,C00002327
2022-12-04,35200,C00013925
2022-10-29,20800,C00005518
2022-12-22,14300,C00013019
2022-07-22,14300,C00000550
2022-12-25,10200,C00017452
2022-10-16,2280,C00002859
2022-11-26,18900,C00015863
2022-11-14,19800,C00014983
2022-12-29,28600,C00012165
2022-06-18,21000,C00001524
2022-12-11,35200,C00000567
2022-07-04,14500,C00015029
2022-10-19,22100,C00006828
2022-11-06,18900,C00009357
2022-12-23,7600,C00013187
2022-09-30,8800,C00017286
2022-10-08,14300,C00004958
2022-12-11,95700,C00005002
2022-12-17,7600,C00010448
2022-06-11,18900,C00009496
2022-12-03,14100,C00013465
2022-12-01,7600,C00004601
2022-11-23,12400,C00017902
2022-09-25,18900,C00004302
2022-10-31,980,C00006092
2022-11-30,41200,C00011422
2022-09-29,9800,C00016434
2022-10-30,7600,C00007457
2022-10-21,39600,C00010739
2022-09-20,7600,C00010043
2022-07-16,23900,C00007330
2022-12-25,4300,C00010268
2022-11-02,14300,C00018457
2022-12-25,20000,C00017545
2022-09-26,10200,C00007821
2022-09-17,19800,C00007773
2022-12-25,5280,C00014290
2022-11-02,41200,C00011265
2022-06-05,8900,C00010046
2022-11-05,16500,C00013326
2022-12-25,12300,C00013770
2022-12-18,14500,C00002281
2022-11-06,17000,C00017242
2022-10-19,18400,C00003337
2022-12-31,17000,C00015770
2022-10-27,12300,C00011107
2022-12-30,980,C00018272
2022-06-04,31900,C00000059
2022-10-28,35200,C00017286
2022-06-14,41200,C00002065
2022-11-02,4300,C00012620
2022-11-24,18900,C00017174
2022-07-31,18900,C00007682
2022-10-01,16800,C00015682
2022-11-20,16800,C00007459
2022-09-23,21000,C00012680
2022-10-02,19800,C00005864
2022-10-23,21000,C00006612
2022-11-12,14100,C00010729
2022-09-11,18900,C00001355
2022-12-24,9800,C00008691
2022-11-25,18900,C00008138
2022-12-04,7900,C00003442
2022-09-22,7800,C00007708
2022-11-20,16500,C00013519
2022-11-16,14100,C00012522
2022-11-14,18900,C00004346
2022-05-21,12300,C00003647
2022-05-08,17000,C00013681
2022-11-27,19800,C00010477
2022-11-01,18900,C00018761
2022-10-07,82400,C00009685
2022-10-02,17600,C00008353
2022-12-25,4800,C00013462
2022-05-07,4800,C00008757
2022-10-24,18400,C00017391
2022-11-26,39600,C00005564
2022-06-04,31900,C00006671
2022-12-04,9800,C00017737
2022-06-04,18000,C00005124
2022-05-12,17600,C00010695
2022-11-07,18900,C00008967
2022-10-15,18400,C00007174
2022-12-11,5890,C00016004
2022-05-08,1200,C00006033
2022-12-17,35100,C00000007
2022-12-25,6800,C00008036
2022-11-07,54000,C00017032
2022-06-25,7600,C00008787
2022-08-27,18900,C00009061
2022-05-02,14500,C00017286
2022-10-15,2280,C00008279
2022-11-12,18900,C00010035
2022-10-01,4300,C00014925
2022-12-31,17000,C00011935
2022-08-29,7800,C00001906
2022-11-05,31900,C00009715
2022-12-09,20000,C00003947
2022-09-24,1200,C00002390
2022-11-13,17600,C00005690
2022-09-10,14500,C00012669
2022-11-29,4300,C00015201
2022-11-29,16500,C00005110
2022-11-13,16800,C00016007
2022-10-02,82400,C00002183
2022-10-29,4300,C00001638
2022-10-21,6800,C00007401
2022-09-24,41200,C00010858
2022-06-04,38900,C00011179
2022-10-23,17600,C00017436
2022-07-22,35200,C00013887
2022-07-23,16800,C00016607
2022-12-23,6800,C00006930
2022-12-09,19800,C00009384
2022-11-10,44200,C00006611
2022-12-28,4300,C00014344
2022-12-04,14300,C00018702
2022-11-18,18900,C00000914
2022-10-22,20000,C00014944
2022-12-02,4800,C00001664
2022-12-24,980,C00000661
2022-11-27,4800,C00006690
2022-10-20,22100,C00002693
2022-06-18,31900,C00004664
2022-06-27,22100,C00004289
2022-07-30,35200,C00001304
2022-10-16,20800,C00008070
2022-06-18,22100,C00016010
2022-06-01,18100,C00013216
2022-08-30,7800,C00004732
2022-09-04,45500,C00012980
2022-11-19,14100,C00001602
2022-05-13,18900,C00014472
2022-09-16,5280,C00000667
2022-12-11,16000,C00015454
2022-10-21,35200,C00011575
2022-06-11,22100,C00009923
2022-12-13,41200,C00012292
2022-08-06,14300,C00012914
2022-10-30,22100,C00012988
2022-10-22,21000,C00017315
2022-12-04,7800,C00007571
2022-11-05,31900,C00004118
2022-12-17,980,C00000745
2022-12-31,16800,C00014607
2022-06-28,1200,C00006166
2022-09-24,95700,C00015910
2022-11-17,30800,C00017543
2022-07-11,17600,C00001145
2022-11-22,18000,C00002870
2022-11-27,21000,C00009640
2022-09-03,21000,C00014052
2022-06-18,19800,C00015247
2022-12-25,17600,C00013746
2022-10-23,19800,C00013162
2022-06-22,18900,C00009942
2022-12-18,980,C00003771
2022-12-20,23500,C00018265
2022-06-17,18900,C00016336
2022-10-08,5280,C00000445
2022-06-12,14100,C00012678
2022-10-05,41200,C00006971
2022-12-31,35200,C00004491
2022-06-05,18100,C00018917
2022-12-31,22100,C00016468
2022-12-10,2180,C00000147
2022-12-31,41200,C00003578
2022-06-19,17600,C00006396
2022-10-23,18100,C00011722
2022-09-27,18900,C00011264
2022-07-30,10200,C00018089
2022-08-07,17600,C00008081
2022-11-24,41200,C00003103
2022-10-23,16800,C00018702
2022-07-29,33200,C00013179
2022-12-25,14300,C00007014
2022-08-04,59400,C00009317
2022-12-31,17600,C00010260
2022-12-25,37800,C00017994
2022-12-01,38900,C00003951
2022-05-08,38900,C00006862
2022-12-22,980,C00011886
2022-09-25,31000,C00013789
2022-12-17,18100,C00009442
2022-11-08,41200,C00005455
2022-08-14,56700,C00009161
2022-05-29,17000,C00016778
2022-12-31,7600,C00018351
2022-06-04,21000,C00005411
2022-09-18,35200,C00008235
2022-12-25,31900,C00018696
2022-10-15,16500,C00009553
2022-08-19,31900,C00006284
2022-10-08,17000,C00009907
2022-06-30,19800,C00013137
2022-06-25,31900,C00003344
2022-11-12,22100,C00018565
2022-10-22,22100,C00013502
2022-10-01,7600,C00011296
2022-10-23,19400,C00000572
2022-10-20,21000,C00011659
2022-10-15,7800,C00000361
2022-10-02,7600,C00000865
2022-10-19,18100,C00007162
2022-06-29,1200,C00001363
2022-12-18,18900,C00013439
2022-09-17,18100,C00004995
2022-12-11,14300,C00004674
2022-06-01,63800,C00002143
2022-11-13,18100,C00008282
2022-05-01,17600,C00013321
2022-09-24,12400,C00001992
2022-09-04,14100,C00017506
2022-12-06,31900,C00011251
2022-10-09,22100,C00009344
2022-05-14,8800,C00008867
2022-11-12,31900,C00015012
2022-10-25,18100,C00012687
2022-12-05,21000,C00018770
2022-09-23,5280,C00008125
2022-10-15,19800,C00009713
2022-07-02,5890,C00004646
2022-06-21,21000,C00000172
2022-12-17,31900,C00012881
2022-09-18,18100,C00005073
2022-07-15,17600,C00011319
2022-09-24,41200,C00005769
2022-12-10,15100,C00003567
2022-12-26,20000,C00005079
2022-10-22,18900,C00011606
2022-07-28,14500,C00012429
2022-10-16,980,C00003267
2022-06-26,38900,C00008353
2022-12-17,1200,C00008125
2022-12-18,39600,C00008240
2022-11-12,21000,C00018217
2022-12-05,2180,C00009165
2022-10-22,31900,C00010288
2022-10-30,15900,C00010063
2022-07-09,38900,C00001607
2022-11-05,16000,C00016070
2022-07-23,11000,C00004007
2022-11-27,12900,C00017585
2022-09-04,9800,C00000312
2022-12-06,14300,C00014169
2022-11-09,16800,C00016063
2022-09-22,31900,C00002515
2022-12-03,2180,C00000562
2022-12-18,22100,C00005883
2022-10-09,14300,C00008569
2022-10-29,19800,C00018793
2022-10-16,31000,C00009317
2022-12-21,8900,C00003705
2022-12-19,980,C00017184
2022-06-06,20000,C00005853
2022-09-25,18100,C00013057
2022-12-01,16800,C00008125
2022-09-28,20800,C00004629
2022-09-11,14300,C00010501
2022-12-28,18100,C00015180
2022-09-04,19400,C00014204
2022-06-13,16500,C00008104
2022-05-01,18900,C00008517
2022-11-12,31000,C00010143
2022-10-29,39600,C00000837
2022-11-19,41200,C00000558
2022-11-08,5280,C00005909
2022-07-17,41200,C00014782
2022-09-20,7600,C00015822
2022-11-16,980,C00007506
2022-10-02,7900,C00017092
2022-12-14,7600,C00003140
2022-11-05,20800,C00004446
2022-11-15,15100,C00015562
2022-11-08,8700,C00012089
2022-12-18,12400,C00007839
2022-11-26,38900,C00015935
2022-12-25,17600,C00002348
2022-10-22,21000,C00014893
2022-11-12,31000,C00012715
2022-10-02,31900,C00001816
2022-10-29,19800,C00001629
2022-06-12,17600,C00015692
2022-12-27,9800,C00017402
2022-06-19,4800,C00007395
2022-10-22,16500,C00012365
2022-06-04,35200,C00013216
2022-05-29,9800,C00018345
2022-11-15,980,C00018832
2022-12-17,2180,C00014762
2022-12-02,4300,C00014349
2022-07-26,16800,C00009119
2022-11-05,39600,C00013733
2022-12-04,31000,C00015759
2022-06-14,22100,C00001761
2022-09-10,7800,C00008464
2022-12-21,7600,C00007740
2022-12-24,16800,C00005842
2022-09-18,39600,C00008831
2022-11-04,31000,C00018649
2022-12-31,10000,C00006528
2022-10-16,19800,C00018902
2022-08-20,20000,C00005333
2022-12-20,1200,C00004821
2022-11-08,38900,C00012923
2022-09-04,20800,C00016076
2022-05-23,18900,C00002976
2022-09-18,7600,C00008996
2022-10-18,8900,C00010635
2022-05-20,19400,C00017123
2022-05-08,30800,C00006452
2022-11-26,16800,C00012865
2022-12-13,17600,C00003833
2022-08-24,18900,C00004499
2022-06-03,18900,C00003937
2022-10-30,4300,C00003210
